fecha,sadi_dem_hoy,sadi_dem_ayer,sadi_dem_sem_ant,sadi_dem_prevista,sadi_temp_hoy,sadi_temp_ayer,sadi_temp_sem_ant,dem_nea_hoy,temp_nea_hoy,dem_noa_hoy,temp_noa_hoy,dem_gba_hoy,temp_gba_hoy,dem_centro_hoy,temp_centro_hoy,dem_patagonia_hoy,temp_patagonia_hoy,dem_litoral_hoy,temp_litoral_hoy,dem_comahue_hoy,temp_comahue_hoy,dem_provincia_bsas_hoy,temp_provincia_bsas_hoy,dem_cuyo_hoy,temp_cuyo_hoy,dem_edenor_hoy,temp_edenor_hoy,dem_edesur_hoy,temp_edesur_hoy,dem_edelap_hoy,temp_edelap_hoy,gen_sadi_total,gen_sadi_nuclear,gen_sadi_renovable,gen_sadi_hidraulico,gen_sadi_termico,gen_sadi_importacion,gen_nea_total,gen_nea_nuclear,gen_nea_renovable,gen_nea_hidraulico,gen_nea_termico,gen_nea_importacion,gen_noa_total,gen_noa_nuclear,gen_noa_renovable,gen_noa_hidraulico,gen_noa_termico,gen_noa_importacion,gen_gba_total,gen_gba_nuclear,gen_gba_renovable,gen_gba_hidraulico,gen_gba_termico,gen_gba_importacion,gen_centro_total,gen_centro_nuclear,gen_centro_renovable,gen_centro_hidraulico,gen_centro_termico,gen_centro_importacion,gen_patagonia_total,gen_patagonia_nuclear,gen_patagonia_renovable,gen_patagonia_hidraulico,gen_patagonia_termico,gen_patagonia_importacion,gen_litoral_total,gen_litoral_nuclear,gen_litoral_renovable,gen_litoral_hidraulico,gen_litoral_termico,gen_litoral_importacion,gen_comahue_total,gen_comahue_nuclear,gen_comahue_renovable,gen_comahue_hidraulico,gen_comahue_termico,gen_comahue_importacion,gen_provincia_bsas_total,gen_provincia_bsas_nuclear,gen_provincia_bsas_renovable,gen_provincia_bsas_hidraulico,gen_provincia_bsas_termico,gen_provincia_bsas_importacion,gen_cuyo_total,gen_cuyo_nuclear,gen_cuyo_renovable,gen_cuyo_hidraulico,gen_cuyo_termico,gen_cuyo_importacion
2026-01-28 01:30:00,19726.0,19947,16738,0.0,23.4,21.5,21.4,1937.0,27.3,1610.0,21.6,6819.0,21.7,1519.0,20.4,837.0,23.0,2600.0,25.2,795.0,26.5,2533.0,18.2,947.0,21.1,3575.0,0.0,2613.0,0.0,364.0,0.0,19726.6,1371.9,2466.6,1221.0,14130.1,537.0,493.4,0.0,102.5,386.2,4.7,0.0,1327.4,0.0,161.0,-7.5,1173.9,0.0,4835.8,0.0,20.7,0.0,4815.1,0.0,1559.4,657.8,178.8,14.8,708.0,0.0,1219.6,0.0,625.2,383.7,210.7,0.0,2023.3,0.0,-0.2,165.1,1858.4,0.0,1877.5,0.0,211.8,142.9,1522.8,0.0,4978.8,714.1,963.3,0.0,3301.4,0.0,562.5,0.0,66.7,135.7,360.1,0.0
2026-01-28 01:35:00,19735.0,19771,16719,0.0,0.0,0.0,0.0,1929.0,0.0,1598.0,0.0,6771.0,0.0,1507.0,0.0,829.0,0.0,2594.0,0.0,793.0,0.0,2626.0,0.0,942.0,0.0,3557.0,0.0,2597.0,0.0,365.0,0.0,19735.8,1370.3,2462.3,1129.4,14108.2,665.6,438.7,0.0,102.7,331.3,4.7,0.0,1333.5,0.0,166.6,-7.5,1174.4,0.0,4843.0,0.0,20.7,0.0,4822.3,0.0,1563.1,657.6,179.5,14.8,711.2,0.0,1230.4,0.0,629.4,388.8,212.2,0.0,2028.9,0.0,-0.2,164.5,1864.6,0.0,1843.5,0.0,211.3,101.4,1530.8,0.0,4933.7,712.7,966.1,0.0,3254.9,0.0,560.4,0.0,66.9,135.9,357.6,0.0
2026-01-28 01:40:00,19758.0,19638,16539,0.0,0.0,0.0,0.0,1942.0,0.0,1598.0,0.0,6736.0,0.0,1502.0,0.0,832.0,0.0,2716.0,0.0,793.0,0.0,2587.0,0.0,944.0,0.0,3538.0,0.0,2585.0,0.0,361.0,0.0,19758.5,1371.8,2436.8,1083.5,14050.5,815.9,458.8,0.0,102.8,351.3,4.7,0.0,1336.0,0.0,169.2,-7.4,1174.2,0.0,4844.8,0.0,20.7,0.0,4824.1,0.0,1560.4,657.3,176.3,14.8,712.0,0.0,1232.0,0.0,634.7,386.1,211.2,0.0,1964.3,0.0,-0.2,100.0,1864.5,0.0,1840.2,0.0,209.2,101.4,1529.6,0.0,4863.5,714.6,951.1,0.0,3197.8,0.0,562.2,0.0,66.9,137.3,358.0,0.0
2026-01-28 01:45:00,19607.0,19514,16431,0.0,23.6,21.5,21.2,1924.0,27.2,1593.0,21.5,6707.0,21.6,1497.0,20.2,827.0,23.0,2637.0,25.7,795.0,26.0,2578.0,18.0,939.0,21.1,3525.0,0.0,2575.0,0.0,362.0,0.0,19608.1,1371.3,2418.0,1010.4,13925.4,883.0,402.0,0.0,106.0,291.3,4.7,0.0,1331.7,0.0,169.5,-7.5,1169.7,0.0,4804.9,0.0,20.7,0.0,4784.2,0.0,1545.8,657.7,169.0,14.8,704.3,0.0,1233.7,0.0,644.9,376.6,212.2,0.0,1947.8,0.0,-0.2,98.0,1850.0,0.0,1830.5,0.0,207.8,101.1,1521.6,0.0,4803.0,713.7,942.1,0.0,3147.2,0.0,561.3,0.0,66.9,136.3,358.1,0.0
2026-01-28 01:50:00,19518.0,19478,16439,0.0,0.0,0.0,0.0,1915.0,0.0,1573.0,0.0,6664.0,0.0,1488.0,0.0,827.0,0.0,2637.0,0.0,796.0,0.0,2566.0,0.0,944.0,0.0,3505.0,0.0,2562.0,0.0,352.0,0.0,19518.6,1370.6,2404.1,984.1,13876.9,882.9,409.0,0.0,105.5,298.8,4.7,0.0,1340.7,0.0,174.4,-7.5,1173.8,0.0,4812.0,0.0,20.7,0.0,4791.3,0.0,1536.4,657.5,161.4,14.7,702.8,0.0,1238.5,0.0,657.0,370.0,211.5,0.0,1940.0,0.0,-0.2,83.2,1857.0,0.0,1828.1,0.0,206.8,100.0,1521.3,0.0,4729.1,713.1,930.8,0.0,3085.2,0.0,548.9,0.0,67.0,124.7,357.2,0.0
2026-01-28 01:55:00,19472.0,19478,16318,0.0,0.0,0.0,0.0,1913.0,0.0,1568.0,0.0,6631.0,0.0,1483.0,0.0,826.0,0.0,2659.0,0.0,788.0,0.0,2583.0,0.0,935.0,0.0,3486.0,0.0,2548.0,0.0,359.0,0.0,19473.0,1373.0,2369.4,990.0,13856.3,884.3,339.3,0.0,103.2,231.4,4.7,0.0,1341.7,0.0,174.5,-7.5,1174.7,0.0,4867.5,0.0,20.7,0.0,4846.8,0.0,1538.5,658.2,158.4,14.6,707.3,0.0,1233.8,0.0,642.3,380.6,210.9,0.0,1994.8,0.0,-0.2,132.6,1862.4,0.0,1833.5,0.0,198.0,99.2,1536.3,0.0,4623.6,714.8,926.7,0.0,2982.1,0.0,564.5,0.0,66.6,139.1,358.8,0.0
2026-01-28 02:00:00,19369.0,19314,16292,19674.0,23.6,21.4,21.0,1907.0,27.1,1562.0,21.5,6593.0,21.3,1475.0,20.3,821.0,22.9,2640.0,25.9,787.0,25.7,2542.0,17.9,941.0,20.9,3467.0,0.0,2523.0,0.0,351.0,0.0,19370.3,1371.4,2334.1,1012.3,13768.2,884.3,430.0,0.0,104.0,321.3,4.7,0.0,1336.8,0.0,168.8,-7.5,1175.5,0.0,4860.9,0.0,20.7,0.0,4840.2,0.0,1524.6,657.7,155.6,14.8,696.5,0.0,1230.6,0.0,640.2,379.8,210.6,0.0,1940.6,0.0,-0.2,80.5,1860.3,0.0,1815.5,0.0,182.8,98.7,1534.0,0.0,4547.6,713.7,919.6,0.0,2914.3,0.0,549.7,0.0,66.6,124.7,358.4,0.0
2026-01-28 02:05:00,19222.0,19204,16207,0.0,0.0,0.0,0.0,1913.0,0.0,1558.0,0.0,6573.0,0.0,1474.0,0.0,816.0,0.0,2581.0,0.0,778.0,0.0,2495.0,0.0,932.0,0.0,3460.0,0.0,2507.0,0.0,352.0,0.0,19222.6,1374.1,2342.9,867.8,13754.9,882.9,372.8,0.0,124.2,243.9,4.7,0.0,1351.7,0.0,182.5,-7.5,1176.7,0.0,4862.3,0.0,20.7,0.0,4841.6,0.0,1515.7,657.9,153.4,14.8,689.6,0.0,1228.9,0.0,641.4,377.6,209.9,0.0,1904.3,0.0,-0.2,46.9,1857.6,0.0,1798.0,0.0,169.5,97.9,1530.6,0.0,4540.5,716.2,912.6,0.0,2911.7,0.0,519.6,0.0,66.5,94.1,359.0,0.0
2026-01-28 02:10:00,19078.0,19202,16265,0.0,0.0,0.0,0.0,1890.0,0.0,1541.0,0.0,6519.0,0.0,1466.0,0.0,824.0,0.0,2484.0,0.0,776.0,0.0,2478.0,0.0,975.0,0.0,3427.0,0.0,2496.0,0.0,349.0,0.0,19078.5,1372.2,2306.8,782.8,13735.1,881.6,352.6,0.0,106.5,241.4,4.7,0.0,1352.3,0.0,187.4,-7.5,1172.4,0.0,4869.7,0.0,20.7,0.0,4849.0,0.0,1509.7,658.8,154.9,14.8,681.2,0.0,1233.9,0.0,648.5,375.7,209.7,0.0,1823.5,0.0,-0.2,-32.8,1856.5,0.0,1775.5,0.0,151.5,97.8,1526.2,0.0,4518.4,713.4,901.0,0.0,2904.0,0.0,518.3,0.0,66.5,93.3,358.5,0.0
2026-01-28 02:15:00,19051.0,19101,16140,0.0,23.4,21.3,21.1,1880.0,26.8,1537.0,21.4,6481.0,21.2,1454.0,20.3,824.0,22.6,2636.0,25.7,766.0,25.4,2373.0,17.6,976.0,20.6,3415.0,0.0,2489.0,0.0,347.0,0.0,19051.4,1371.7,2283.4,844.8,13667.2,884.3,399.0,0.0,105.5,288.8,4.7,0.0,1313.1,0.0,185.9,-7.5,1134.7,0.0,4868.1,0.0,20.7,0.0,4847.4,0.0,1498.7,656.9,151.5,14.9,675.4,0.0,1240.8,0.0,655.3,376.5,209.0,0.0,1836.2,0.0,-0.2,-20.0,1856.4,0.0,1763.2,0.0,133.0,98.5,1531.7,0.0,4488.1,714.8,897.6,0.0,2875.7,0.0,519.7,0.0,66.6,93.8,359.3,0.0
2026-01-28 02:20:00,18955.0,19112,16144,0.0,0.0,0.0,0.0,1874.0,0.0,1536.0,0.0,6454.0,0.0,1456.0,0.0,815.0,0.0,2569.0,0.0,776.0,0.0,2407.0,0.0,973.0,0.0,3396.0,0.0,2480.0,0.0,346.0,0.0,18955.5,1370.5,2315.9,911.7,13475.8,881.6,422.3,0.0,106.3,311.3,4.7,0.0,1256.1,0.0,194.7,-7.5,1068.9,0.0,4827.7,0.0,20.8,0.0,4806.9,0.0,1500.9,657.6,158.3,14.9,670.1,0.0,1271.3,0.0,656.1,406.6,208.6,0.0,1835.6,0.0,-0.2,-6.1,1841.9,0.0,1756.1,0.0,123.9,98.6,1533.6,0.0,4432.3,712.9,912.5,0.0,2806.9,0.0,519.6,0.0,66.6,93.8,359.2,0.0
2026-01-28 02:25:00,18976.0,19044,15914,0.0,0.0,0.0,0.0,1874.0,0.0,1532.0,0.0,6436.0,0.0,1451.0,0.0,823.0,0.0,2532.0,0.0,768.0,0.0,2503.0,0.0,970.0,0.0,3371.0,0.0,2469.0,0.0,364.0,0.0,18977.5,1372.4,2305.4,1137.2,13279.6,882.9,496.9,0.0,106.0,386.2,4.7,0.0,1215.9,0.0,206.6,-7.5,1016.8,0.0,4741.8,0.0,20.7,0.0,4721.1,0.0,1503.0,659.3,161.8,14.8,667.1,0.0,1253.0,0.0,635.6,408.3,209.1,0.0,2004.4,0.0,-0.2,140.0,1864.6,0.0,1754.8,0.0,119.8,99.5,1535.5,0.0,4358.3,713.0,916.3,0.0,2729.0,0.0,520.4,0.0,66.6,95.8,358.0,0.0
2026-01-28 02:30:00,18880.0,18874,15897,0.0,23.2,21.4,20.8,1860.0,26.6,1526.0,21.4,6401.0,21.1,1446.0,20.3,816.0,22.4,2518.0,25.4,769.0,25.0,2462.0,17.5,969.0,20.5,3367.0,0.0,2456.0,0.0,346.0,0.0,18881.3,1373.3,2320.8,1181.3,13123.0,882.9,473.3,0.0,106.9,363.7,2.7,0.0,1212.2,0.0,202.7,-7.5,1017.0,0.0,4660.8,0.0,20.7,0.0,4640.1,0.0,1497.5,660.2,164.1,14.8,658.4,0.0,1274.8,0.0,663.1,404.6,207.1,0.0,2043.4,0.0,-0.2,213.3,1830.3,0.0,1751.1,0.0,116.1,98.4,1536.6,0.0,4328.0,713.2,915.2,0.0,2699.6,0.0,519.5,0.0,66.6,93.8,359.1,0.0
2026-01-28 02:35:00,18764.0,18836,16130,0.0,0.0,0.0,0.0,1841.0,0.0,1515.0,0.0,6372.0,0.0,1434.0,0.0,821.0,0.0,2441.0,0.0,771.0,0.0,2507.0,0.0,968.0,0.0,3350.0,0.0,2445.0,0.0,341.0,0.0,18765.4,1370.2,2341.4,1114.9,13056.0,882.9,557.9,0.0,106.6,448.6,2.7,0.0,1210.7,0.0,200.6,-7.5,1017.6,0.0,4632.7,0.0,20.7,0.0,4612.0,0.0,1488.9,657.8,166.0,14.9,650.2,0.0,1280.6,0.0,673.1,401.1,206.4,0.0,1887.6,0.0,-0.2,66.4,1821.4,0.0,1751.0,0.0,118.9,98.0,1534.1,0.0,4314.3,712.4,919.7,0.0,2682.2,0.0,518.3,0.0,66.6,93.4,358.3,0.0
2026-01-28 02:40:00,18812.0,18918,16000,0.0,0.0,0.0,0.0,1842.0,0.0,1515.0,0.0,6340.0,0.0,1433.0,0.0,817.0,0.0,2482.0,0.0,762.0,0.0,2529.0,0.0,962.0,0.0,3338.0,0.0,2439.0,0.0,337.0,0.0,18813.1,1370.1,2356.0,1125.4,13078.6,883.0,607.1,0.0,105.9,498.5,2.7,0.0,1209.8,0.0,199.0,-7.5,1018.3,0.0,4642.7,0.0,20.8,0.0,4621.9,0.0,1484.5,657.3,166.7,14.8,645.7,0.0,1277.7,0.0,669.4,401.4,206.9,0.0,1848.2,0.0,-0.2,25.5,1822.9,0.0,1761.9,0.0,124.3,98.9,1538.7,0.0,4337.5,712.8,934.8,0.0,2689.9,0.0,519.3,0.0,66.5,93.8,359.0,0.0
2026-01-28 02:45:00,18758.0,18876,15977,0.0,0.0,21.4,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,20.6,3317.0,0.0,2432.0,0.0,0.0,0.0,18758.7,1372.0,2368.2,1087.7,13047.9,882.9,581.5,0.0,105.2,473.6,2.7,0.0,1202.2,0.0,191.6,-7.5,1018.1,0.0,4634.6,0.0,20.7,0.0,4613.9,0.0,1488.1,658.4,177.3,14.8,637.6,0.0,1274.0,0.0,667.5,399.3,207.2,0.0,1837.7,0.0,-0.2,15.8,1822.1,0.0,1763.4,0.0,130.9,98.3,1534.2,0.0,4336.3,713.6,941.0,0.0,2681.7,0.0,519.5,0.0,66.6,93.4,359.5,0.0
2026-01-28 02:50:00,18734.0,18793,16046,0.0,0.0,0.0,0.0,1837.0,0.0,1506.0,0.0,6319.0,0.0,1422.0,0.0,819.0,0.0,2491.0,0.0,752.0,0.0,2512.0,0.0,957.0,0.0,3311.0,0.0,2414.0,0.0,362.0,0.0,18734.6,1372.3,2362.5,1147.0,12969.9,882.9,629.3,0.0,105.6,521.0,2.7,0.0,1198.6,0.0,189.0,-7.5,1017.1,0.0,4577.7,0.0,20.8,0.0,4556.9,0.0,1496.5,657.9,193.7,14.8,630.1,0.0,1276.9,0.0,666.3,400.6,210.0,0.0,1825.4,0.0,-0.2,24.1,1801.5,0.0,1761.4,0.0,125.9,98.3,1537.2,0.0,4330.8,714.4,933.6,0.0,2682.8,0.0,520.9,0.0,66.1,95.4,359.4,0.0
2026-01-28 02:55:00,18580.0,18717,15973,0.0,0.0,0.0,0.0,1831.0,0.0,1500.0,0.0,6273.0,0.0,1423.0,0.0,816.0,0.0,2424.0,0.0,746.0,0.0,2487.0,0.0,960.0,0.0,3296.0,0.0,2408.0,0.0,339.0,0.0,18581.3,1377.1,2331.9,1152.4,12835.6,884.3,537.6,0.0,105.8,431.1,0.7,0.0,1191.9,0.0,181.9,-7.5,1017.5,0.0,4483.7,0.0,20.8,0.0,4462.9,0.0,1483.3,660.0,186.8,14.7,621.8,0.0,1259.6,0.0,648.0,403.0,208.6,0.0,1897.1,0.0,-0.2,117.0,1780.3,0.0,1757.4,0.0,121.8,98.6,1537.0,0.0,4327.7,717.1,937.7,0.0,2672.9,0.0,521.0,0.0,66.1,95.7,359.2,0.0
2026-01-28 03:00:00,18544.0,18642,15897,18874.0,22.9,21.4,20.5,1843.0,26.6,1504.0,21.5,6227.0,20.8,1419.0,20.4,802.0,22.6,2524.0,24.9,740.0,24.4,2425.0,16.8,961.0,20.7,3285.0,0.0,2398.0,0.0,333.0,0.0,18544.7,1371.6,2301.0,1217.4,12770.4,884.3,631.6,0.0,114.9,516.0,0.7,0.0,1185.1,0.0,176.3,-7.5,1016.3,0.0,4453.0,0.0,20.8,0.0,4432.2,0.0,1467.3,658.2,174.4,14.9,619.8,0.0,1247.6,0.0,630.9,406.9,209.8,0.0,1851.5,0.0,-0.2,94.2,1757.5,0.0,1750.6,0.0,120.1,98.4,1532.1,0.0,4312.6,713.4,927.3,0.0,2671.9,0.0,518.0,0.0,66.4,94.4,357.2,0.0
2026-01-28 03:05:00,18736.0,18518,15852,0.0,0.0,0.0,0.0,1838.0,0.0,1491.0,0.0,6248.0,0.0,1433.0,0.0,816.0,0.0,2408.0,0.0,753.0,0.0,2410.0,0.0,1143.0,0.0,3265.0,0.0,2394.0,0.0,348.0,0.0,18736.9,1375.0,2327.1,1362.4,12788.1,884.3,609.7,0.0,125.4,483.6,0.7,0.0,1186.1,0.0,176.2,-7.5,1017.4,0.0,4466.5,0.0,20.6,0.0,4445.9,0.0,1474.7,658.4,174.1,14.9,627.3,0.0,1296.3,0.0,656.4,429.4,210.5,0.0,1796.0,0.0,-0.2,64.7,1731.5,0.0,1759.4,0.0,118.7,98.6,1542.1,0.0,4313.0,716.6,914.4,0.0,2682.0,0.0,703.2,0.0,66.3,278.7,358.2,0.0
2026-01-28 03:10:00,18503.0,18496,15825,0.0,0.0,0.0,0.0,1830.0,0.0,1482.0,0.0,6219.0,0.0,1422.0,0.0,815.0,0.0,2540.0,0.0,749.0,0.0,2456.0,0.0,907.0,0.0,3255.0,0.0,2386.0,0.0,346.0,0.0,18503.7,1371.7,2313.3,1237.8,12696.6,884.3,645.7,0.0,119.0,526.0,0.7,0.0,1195.9,0.0,184.4,-7.5,1019.0,0.0,4481.0,0.0,20.7,0.0,4460.3,0.0,1468.0,658.0,167.4,14.8,627.8,0.0,1302.3,0.0,652.2,439.4,210.7,0.0,1733.8,0.0,-0.2,120.4,1613.6,0.0,1763.3,0.0,121.8,99.0,1542.5,0.0,4306.1,713.8,902.0,0.0,2690.3,0.0,471.0,0.0,66.5,45.8,358.7,0.0
2026-01-28 03:15:00,18507.0,18499,15783,0.0,22.8,21.3,20.6,1824.0,26.1,1481.0,21.6,6199.0,20.9,1412.0,20.5,808.0,22.5,2532.0,24.7,751.0,24.1,2499.0,16.6,898.0,20.5,3244.0,0.0,2370.0,0.0,345.0,0.0,18507.8,1371.3,2294.0,1323.5,12638.8,880.2,626.1,0.0,126.9,498.5,0.7,0.0,1197.2,0.0,182.0,-7.5,1022.7,0.0,4517.6,0.0,20.7,0.0,4496.9,0.0,1468.6,657.7,163.3,14.8,632.8,0.0,1293.8,0.0,639.7,444.4,209.7,0.0,1707.3,0.0,-0.2,227.2,1480.3,0.0,1780.1,0.0,128.0,99.6,1552.5,0.0,4313.8,713.6,889.9,0.0,2710.3,0.0,472.3,0.0,66.8,46.4,359.1,0.0
2026-01-28 03:20:00,18342.0,18354,15847,0.0,0.0,0.0,0.0,1795.0,0.0,1479.0,0.0,6167.0,0.0,1414.0,0.0,812.0,0.0,2486.0,0.0,746.0,0.0,2441.0,0.0,898.0,0.0,3233.0,0.0,2370.0,0.0,329.0,0.0,18343.0,1370.1,2228.4,1305.2,12556.4,882.9,590.5,0.0,108.7,481.1,0.7,0.0,1195.8,0.0,181.9,-7.5,1021.4,0.0,4503.7,0.0,20.7,0.0,4483.0,0.0,1467.1,657.4,165.7,14.8,629.2,0.0,1260.7,0.0,608.5,441.8,210.4,0.0,1660.1,0.0,-0.2,229.9,1430.4,0.0,1780.6,0.0,130.0,99.0,1551.6,0.0,4286.6,712.8,876.6,0.0,2697.2,0.0,472.3,0.0,66.6,46.2,359.5,0.0
2026-01-28 03:25:00,18292.0,18457,15921,0.0,0.0,0.0,0.0,1784.0,0.0,1468.0,0.0,6150.0,0.0,1408.0,0.0,799.0,0.0,2498.0,0.0,740.0,0.0,2440.0,0.0,895.0,0.0,3224.0,0.0,2362.0,0.0,334.0,0.0,18292.4,1371.8,2193.2,1331.4,12515.8,880.2,601.1,0.0,106.9,493.5,0.7,0.0,1200.1,0.0,189.0,-7.5,1018.6,0.0,4499.4,0.0,20.7,0.0,4478.7,0.0,1476.2,658.3,171.1,14.9,631.9,0.0,1239.0,0.0,587.6,441.6,209.8,0.0,1632.1,0.0,0.5,243.8,1387.8,0.0,1781.9,0.0,132.2,99.0,1550.7,0.0,4275.8,713.5,856.6,0.0,2705.7,0.0,472.5,0.0,66.6,46.1,359.8,0.0
2026-01-28 03:30:00,18201.0,18342,15852,0.0,22.6,21.4,20.5,1781.0,26.0,1468.0,21.6,6130.0,20.8,1401.0,13.5,811.0,22.5,2484.0,24.4,722.0,24.1,2396.0,16.3,893.0,20.7,3208.0,0.0,2358.0,0.0,341.0,0.0,18201.5,1371.2,2173.5,1361.4,12412.5,882.9,626.2,0.0,107.0,518.5,0.7,0.0,1198.7,0.0,186.9,-7.5,1019.3,0.0,4444.3,0.0,20.7,0.0,4423.6,0.0,1479.7,657.8,180.0,14.8,627.1,0.0,1219.1,0.0,570.5,438.2,210.4,0.0,1618.0,0.0,1.9,254.6,1361.5,0.0,1775.8,0.0,132.6,98.2,1545.0,0.0,4247.2,713.4,839.7,0.0,2694.1,0.0,470.3,0.0,66.5,44.6,359.2,0.0
2026-01-28 03:35:00,18144.0,18232,15721,0.0,0.0,0.0,0.0,1793.0,0.0,1466.0,0.0,6116.0,0.0,1406.0,0.0,801.0,0.0,2398.0,0.0,740.0,0.0,2435.0,0.0,890.0,0.0,3205.0,0.0,2337.0,0.0,335.0,0.0,18144.8,1372.0,2161.3,1319.5,12407.7,884.3,753.1,0.0,126.5,625.9,0.7,0.0,1198.3,0.0,187.3,-7.5,1018.5,0.0,4438.3,0.0,20.7,0.0,4417.6,0.0,1485.4,658.4,186.7,14.9,625.4,0.0,1197.6,0.0,551.8,434.5,211.3,0.0,1478.6,0.0,1.9,111.1,1365.6,0.0,1779.6,0.0,134.9,97.5,1547.2,0.0,4227.8,713.7,824.8,0.0,2689.3,0.0,467.3,0.0,66.5,43.1,357.7,0.0
2026-01-28 03:40:00,18134.0,18052,15641,0.0,0.0,0.0,0.0,1768.0,0.0,1463.0,0.0,6095.0,0.0,1406.0,0.0,809.0,0.0,2460.0,0.0,731.0,0.0,2410.0,0.0,889.0,0.0,3191.0,0.0,2342.0,0.0,339.0,0.0,18134.7,1370.7,2123.6,1401.6,12353.1,885.7,683.0,0.0,106.4,575.9,0.7,0.0,1202.9,0.0,190.2,-7.5,1020.2,0.0,4451.0,0.0,20.7,0.0,4430.3,0.0,1492.9,658.7,191.2,14.8,628.2,0.0,1186.7,0.0,537.3,438.0,211.4,0.0,1603.2,0.0,1.9,236.1,1365.2,0.0,1785.4,0.0,136.4,99.1,1549.9,0.0,4143.0,711.9,815.8,0.0,2615.3,0.0,470.6,0.0,66.6,45.4,358.6,0.0
2026-01-28 03:45:00,18006.0,18186,15711,0.0,22.4,21.3,20.4,1771.0,25.8,1459.0,21.6,6057.0,20.7,1405.0,20.8,808.0,22.0,2451.0,24.2,720.0,24.0,2351.0,16.1,888.0,20.9,3176.0,0.0,2334.0,0.0,321.0,0.0,18007.0,1369.2,2089.8,1379.6,12284.1,884.3,672.4,0.0,108.3,563.4,0.7,0.0,1193.0,0.0,180.4,-7.5,1020.1,0.0,4435.4,0.0,20.7,0.0,4414.7,0.0,1489.7,656.8,192.4,14.8,625.7,0.0,1166.1,0.0,520.7,435.4,210.0,0.0,1597.5,0.0,1.9,231.3,1364.3,0.0,1780.2,0.0,135.6,97.9,1546.7,0.0,4096.2,712.4,812.2,0.0,2571.6,0.0,469.6,0.0,66.6,44.2,358.8,0.0
2026-01-28 03:50:00,17965.0,18222,15806,0.0,0.0,0.0,0.0,1752.0,0.0,1464.0,0.0,6056.0,0.0,1400.0,0.0,805.0,0.0,2447.0,0.0,730.0,0.0,2329.0,0.0,888.0,0.0,3169.0,0.0,2330.0,0.0,341.0,0.0,17966.2,1369.6,2072.0,1360.9,12279.4,884.3,653.6,0.0,106.9,546.0,0.7,0.0,1204.5,0.0,191.3,-7.5,1020.7,0.0,4423.3,0.0,20.7,0.0,4402.6,0.0,1480.6,656.7,184.2,14.8,624.9,0.0,1159.6,0.0,516.7,434.1,208.8,0.0,1600.1,0.0,2.8,232.5,1364.8,0.0,1770.8,0.0,128.0,97.8,1545.0,0.0,4102.0,712.9,809.2,0.0,2579.9,0.0,469.0,0.0,66.5,43.3,359.2,0.0
2026-01-28 03:55:00,17946.0,18208,15749,0.0,0.0,0.0,0.0,1764.0,0.0,1460.0,0.0,6024.0,0.0,1397.0,0.0,808.0,0.0,2432.0,0.0,729.0,0.0,2336.0,0.0,888.0,0.0,3154.0,0.0,2323.0,0.0,320.0,0.0,17947.5,1368.0,2076.2,1329.7,12292.0,881.6,719.3,0.0,125.2,593.4,0.7,0.0,1200.4,0.0,189.1,-7.5,1018.8,0.0,4432.5,0.0,20.7,0.0,4411.8,0.0,1461.0,656.9,167.3,14.8,622.0,0.0,1177.2,0.0,536.7,431.1,209.4,0.0,1524.7,0.0,2.8,156.9,1365.0,0.0,1771.7,0.0,127.2,97.2,1547.3,0.0,4094.4,711.1,798.7,0.0,2584.6,0.0,468.6,0.0,65.2,43.8,359.6,0.0
2026-01-28 04:00:00,17827.0,18196,15736,18360.0,22.2,21.3,20.1,1748.0,25.7,1453.0,21.8,6028.0,20.6,1395.0,21.0,805.0,21.2,2376.0,23.9,733.0,23.8,2297.0,15.9,887.0,21.0,3149.0,0.0,2320.0,0.0,337.0,0.0,17827.5,1368.6,2047.6,1239.2,12287.8,884.3,695.1,0.0,106.0,588.4,0.7,0.0,1206.9,0.0,196.3,-7.5,1018.1,0.0,4431.5,0.0,20.6,0.0,4410.9,0.0,1440.5,657.5,145.4,14.8,622.8,0.0,1205.3,0.0,546.5,449.4,209.4,0.0,1418.7,0.0,2.8,53.3,1362.6,0.0,1776.4,0.0,129.9,97.6,1548.9,0.0,4086.0,711.0,791.3,0.0,2583.7,0.0,467.7,0.0,65.2,43.2,359.3,0.0
2026-01-28 04:05:00,17865.0,18097,15685,0.0,0.0,0.0,0.0,1763.0,0.0,1460.0,0.0,6018.0,0.0,1403.0,0.0,804.0,0.0,2367.0,0.0,719.0,0.0,2345.0,0.0,888.0,0.0,3148.0,0.0,2309.0,0.0,334.0,0.0,17865.8,1371.1,2014.0,1325.2,12269.9,885.6,741.6,0.0,125.0,615.9,0.7,0.0,1203.1,0.0,190.4,-7.5,1020.2,0.0,4438.7,0.0,20.6,0.0,4418.1,0.0,1419.2,658.4,121.8,14.8,624.2,0.0,1213.3,0.0,546.6,457.9,208.8,0.0,1473.6,0.0,2.8,102.4,1368.4,0.0,1777.2,0.0,128.1,97.6,1551.5,0.0,4022.5,712.8,761.4,0.0,2548.3,0.0,469.1,0.0,65.3,44.0,359.8,0.0
